congress;district;state;party;name;dwnom1;dwnom2
106; 4;KENTUCK;Democrat;LUCAS  KEN;-0,051; 0,734
106; 5;KENTUCK;Republican;ROGERS; 0,421; 0,186
106; 6;KENTUCK;Republican;FLETCHER  E; 0,368; 0,246
106; 1;LOUISIA;Republican;VITTER  DAV; 0,583; 0,043
106; 2;LOUISIA;Democrat;JEFFERSON;-0,420; 0,257
106; 3;LOUISIA;Republican;TAUZIN; 0,433; 0,113
106; 4;LOUISIA;Republican;MCCRERY; 0,460; 0,208
106; 5;LOUISIA;Republican;COOKSEY; 0,441;-0,040
106; 6;LOUISIA;Republican;BAKER; 0,504; 0,167
106; 7;LOUISIA;Democrat;JOHN;-0,114; 0,717
106; 1;MAINE;Democrat;ALLEN;-0,400;-0,091
106; 2;MAINE;Democrat;BALDACCI;-0,327; 0,006
106; 1;MARYLAN;Republican;GILCHREST; 0,326;-0,662
106; 2;MARYLAN;Republican;EHRLICH; 0,483;-0,454
106; 3;MARYLAN;Democrat;CARDIN;-0,306;-0,277
106; 4;MARYLAN;Democrat;WYNN;-0,382; 0,031
106; 5;MARYLAN;Democrat;HOYER;-0,351; 0,092
106; 6;MARYLAN;Republican;BARTLETT; 0,653; 0,051
106; 7;MARYLAN;Democrat;CUMMINGS;-0,421;-0,205
106; 8;MARYLAN;Republican;MORELLA; 0,059;-0,971
106; 1;MASSACH;Democrat;OLVER;-0,562;-0,135
106; 2;MASSACH;Democrat;NEAL  RICHA;-0,411;-0,027
106; 3;MASSACH;Democrat;MCGOVERN;-0,512;-0,169
106; 4;MASSACH;Democrat;FRANK  BARN;-0,524;-0,540
106; 5;MASSACH;Democrat;MEEHAN;-0,377;-0,589
106; 6;MASSACH;Democrat;TIERNEY;-0,523;-0,451
106; 7;MASSACH;Democrat;MARKEY;-0,521;-0,362
106; 8;MASSACH;Democrat;CAPUANO  MI;-0,587; 0,211
106; 9;MASSACH;Democrat;MOAKLEY;-0,408; 0,052
106;10;MASSACH;Democrat;DELAHUNT;-0,516;-0,345
106; 1;MICHIGA;Democrat;STUPAK;-0,392; 0,744
106; 2;MICHIGA;Republican;HOEKSTRA; 0,706;-0,320
106; 3;MICHIGA;Republican;EHLERS; 0,526;-0,772
106; 4;MICHIGA;Republican;CAMP; 0,497;-0,030
106; 5;MICHIGA;Democrat;BARCIA;-0,168; 0,594
106; 6;MICHIGA;Republican;UPTON; 0,476;-0,477
106; 7;MICHIGA;Republican;SMITH  NICK; 0,679;-0,179
106; 8;MICHIGA;Democrat;STABENOW;-0,288;-0,095
106; 9;MICHIGA;Democrat;KILDEE;-0,370; 0,145
106;10;MICHIGA;Democrat;BONIOR;-0,527; 0,277
106;11;MICHIGA;Republican;KNOLLENBERG; 0,514;-0,129
106;12;MICHIGA;Democrat;LEVIN  SAND;-0,354;-0,126
106;13;MICHIGA;Democrat;RIVERS;-0,380;-0,490
106;14;MICHIGA;Democrat;CONYERS;-0,637;-0,539
106;15;MICHIGA;Democrat;KILPATRICK;-0,491;-0,252
106;16;MICHIGA;Democrat;DINGELL;-0,421; 0,393
106; 1;MINNESO;Republican;GUTKNECHT; 0,717;-0,030
106; 2;MINNESO;Democrat;MINGE;-0,200;-0,086
106; 3;MINNESO;Republican;RAMSTAD; 0,478;-0,878
106; 4;MINNESO;Democrat;VENTO;-0,512;-0,341
106; 5;MINNESO;Democrat;SABO;-0,535; 0,132
106; 6;MINNESO;Democrat;LUTHER;-0,295;-0,421
106; 7;MINNESO;Democrat;PETERSON  C;-0,141; 0,946
106; 8;MINNESO;Democrat;OBERSTAR;-0,540; 0,560
106; 1;MISSISS;Republican;WICKER; 0,498; 0,313
106; 2;MISSISS;Democrat;THOMPSON;-0,513; 0,492
106; 3;MISSISS;Republican;PICKERING; 0,473; 0,300
106; 4;MISSISS;Democrat;SHOWS  RONN;-0,095; 0,985
106; 5;MISSISS;Democrat;TAYLOR  GEN;-0,041; 0,999
106; 1;MISSOUR;Democrat;CLAY;-0,591;-1,206
106; 2;MISSOUR;Republican;TALENT; 0,474; 0,029
106; 3;MISSOUR;Democrat;GEPHARDT;-0,476; 0,274
106; 4;MISSOUR;Democrat;SKELTON;-0,171; 0,756
106; 5;MISSOUR;Democrat;MCCARTHY;-0,331;-0,246
106; 6;MISSOUR;Democrat;DANNER;-0,182; 0,578
106; 7;MISSOUR;Republican;BLUNT; 0,600; 0,095
106; 8;MISSOUR;Republican;EMERSON; 0,373; 0,323
106; 9;MISSOUR;Republican;HULSHOF; 0,547; 0,050
106; 1;MONTANA;Republican;HILL; 0,535; 0,392
106; 1;NEBRASK;Republican;BEREUTER; 0,290;-0,228
106; 2;NEBRASK;Republican;TERRY  LEE; 0,607;-0,086
106; 3;NEBRASK;Republican;BARRETT; 0,410; 0,021
106; 1;NEVADA;Democrat;BERKLEY  SH;-0,299;-0,051
106; 2;NEVADA;Republican;GIBBONS; 0,628;-0,221
106; 1;NEW HAM;Republican;SUNUNU; 0,670;-0,423
106; 2;NEW HAM;Republican;BASS; 0,523;-0,760
106; 1;NEW JER;Democrat;ANDREWS  RO;-0,254;-0,119
106; 2;NEW JER;Republican;LOBIONDO; 0,399;-0,448
106; 3;NEW JER;Republican;SAXTON; 0,325;-0,281
106; 4;NEW JER;Republican;SMITH  CHRI; 0,232;-0,109
106; 5;NEW JER;Republican;ROUKEMA; 0,228;-0,680
106; 6;NEW JER;Democrat;PALLONE;-0,375; 0,010
106; 7;NEW JER;Republican;FRANKS; 0,332;-0,908
106; 8;NEW JER;Democrat;PASCRELL;-0,316; 0,179
106; 9;NEW JER;Democrat;ROTHMAN;-0,324;-0,159
106;10;NEW JER;Democrat;PAYNE  DONA;-0,597;-0,539
106;11;NEW JER;Republican;FRELINGHUYS; 0,484;-0,789
106;12;NEW JER;Democrat;HOLT  RUSH;-0,417;-0,041
106;13;NEW JER;Democrat;MENENDEZ;-0,363; 0,009
106; 1;NEW MEX;Republican;WILSON; 0,385;-0,111
106; 2;NEW MEX;Republican;SKEEN; 0,331; 0,151
106; 3;NEW MEX;Democrat;UDALL  TOM;-0,491; 0,428
106; 1;NEW YOR;Republican;FORBES; 0,146;-0,154
106; 1;NEW YOR;Democrat;FORBES;-0,152; 0,290
106; 2;NEW YOR;Republican;LAZIO; 0,274;-0,650
106; 3;NEW YOR;Republican;KING; 0,411;-0,170
106; 4;NEW YOR;Democrat;MCCARTHY;-0,262;-0,144
106; 5;NEW YOR;Democrat;ACKERMAN;-0,412;-0,226
106; 6;NEW YOR;Democrat;MEEKS  GREG;-0,461;-0,259
106; 7;NEW YOR;Democrat;CROWLEY  JO;-0,368; 0,148
106; 8;NEW YOR;Democrat;NADLER;-0,523;-0,615
106; 9;NEW YOR;Democrat;WEINER  ANT;-0,410;-0,397
106;10;NEW YOR;Democrat;TOWNS;-0,513;-0,145
106;11;NEW YOR;Democrat;OWENS  MAJO;-0,565;-0,491
106;12;NEW YOR;Democrat;VELAZQUEZ;-0,561;-0,373
106;13;NEW YOR;Republican;FOSSELLA; 0,613;-0,364
106;14;NEW YOR;Democrat;MALONEY  CA;-0,388;-0,370
106;15;NEW YOR;Democrat;RANGEL  CHA;-0,478;-0,385
106;16;NEW YOR;Democrat;SERRANO;-0,490;-0,458
106;17;NEW YOR;Democrat;ENGEL;-0,407;-0,208
106;18;NEW YOR;Democrat;LOWEY;-0,378;-0,292
106;19;NEW YOR;Republican;KELLY; 0,336;-0,702
106;20;NEW YOR;Republican;GILMAN; 0,109;-0,427
106;21;NEW YOR;Democrat;MCNULTY;-0,381; 0,497
106;22;NEW YOR;Republican;SWEENEY  JO; 0,435;-0,199
106;23;NEW YOR;Republican;BOEHLERT; 0,188;-0,687
106;24;NEW YOR;Republican;MCHUGH  JOH; 0,340;-0,113
106;25;NEW YOR;Republican;WALSH; 0,295;-0,134
106;26;NEW YOR;Democrat;HINCHEY;-0,569;-0,003
106;27;NEW YOR;Republican;REYNOLDS  T; 0,494;-0,137
106;28;NEW YOR;Democrat;SLAUGHTER;-0,465;-0,025
106;29;NEW YOR;Democrat;LAFALCE;-0,410; 0,415
106;30;NEW YOR;Republican;QUINN; 0,266;-0,221
106;31;NEW YOR;Republican;HOUGHTON; 0,199;-0,308
106; 1;NORTH C;Democrat;CLAYTON;-0,446;-0,052
106; 2;NORTH C;Democrat;ETHERIDGE;-0,275; 0,318
106; 3;NORTH C;Republican;JONES; 0,348; 0,663
106; 4;NORTH C;Democrat;PRICE  DAVI;-0,306; 0,026
106; 5;NORTH C;Republican;BURR; 0,479; 0,090
106; 6;NORTH C;Republican;COBLE; 0,643; 0,176
106; 7;NORTH C;Democrat;MCINTYRE;-0,155; 0,782
106; 8;NORTH C;Republican;HAYES  ROBI; 0,487; 0,359
106; 9;NORTH C;Republican;MYRICK; 0,703; 0,012
106;10;NORTH C;Republican;BALLENGER; 0,537;-0,058
106;11;NORTH C;Republican;TAYLOR  CHA; 0,569; 0,198
106;12;NORTH C;Democrat;WATT;-0,549;-0,323
106; 1;NORTH D;Democrat;POMEROY;-0,257; 0,368
106; 1;OHIO;Republican;CHABOT; 0,777;-0,295
106; 2;OHIO;Republican;PORTMAN; 0,473;-0,310
106; 3;OHIO;Democrat;HALL  TONY;-0,258; 0,426
106; 4;OHIO;Republican;OXLEY; 0,449;-0,002
106; 5;OHIO;Republican;GILLMOR; 0,327; 0,194
106; 6;OHIO;Democrat;STRICKLAND;-0,372; 0,482
106; 7;OHIO;Republican;HOBSON; 0,428;-0,252
106; 8;OHIO;Republican;BOEHNER; 0,630; 0,093
106; 9;OHIO;Democrat;KAPTUR;-0,358; 0,277
106;10;OHIO;Democrat;KUCINICH;-0,488; 0,534
106;11;OHIO;Democrat;JONES  STEP;-0,544;-0,098
106;12;OHIO;Republican;KASICH; 0,401; 0,113
106;13;OHIO;Democrat;BROWN  SHER;-0,440;-0,063
106;14;OHIO;Democrat;SAWYER;-0,385;-0,140
106;15;OHIO;Republican;PRYCE; 0,473;-0,464
106;16;OHIO;Republican;REGULA; 0,333;-0,158
106;17;OHIO;Democrat;TRAFICANT; 0,106; 0,299
106;18;OHIO;Republican;NEY; 0,350; 0,126
106;19;OHIO;Republican;LATOURETTE; 0,339;-0,182
106; 1;OKLAHOM;Republican;LARGENT; 0,719;-0,041
106; 2;OKLAHOM;Republican;COBURN; 0,847; 0,314
106; 3;OKLAHOM;Republican;WATKINS; 0,443; 0,363
106; 4;OKLAHOM;Republican;WATTS; 0,505; 0,229
106; 5;OKLAHOM;Republican;ISTOOK; 0,585; 0,188
106; 6;OKLAHOM;Republican;LUCAS; 0,486; 0,329
106; 1;OREGON;Democrat;WU  DAVID;-0,369; 0,350
106; 2;OREGON;Republican;WALDEN  GRE; 0,469;-0,101
106; 3;OREGON;Democrat;BLUMENAUER;-0,421;-0,769
106; 4;OREGON;Democrat;DEFAZIO;-0,490; 0,445
106; 5;OREGON;Democrat;HOOLEY;-0,315;-0,054
106; 1;PENNSYL;Democrat;BRADY  ROBE;-0,488; 0,400
106; 2;PENNSYL;Democrat;FATTAH;-0,506;-0,161
106; 3;PENNSYL;Democrat;BORSKI;-0,415; 0,602
106; 4;PENNSYL;Democrat;KLINK;-0,309; 0,599
106; 5;PENNSYL;Republican;PETERSON; 0,475; 0,155
106; 6;PENNSYL;Democrat;HOLDEN;-0,208; 0,611
106; 7;PENNSYL;Republican;WELDON; 0,295;-0,217
106; 8;PENNSYL;Republican;GREENWOOD; 0,305;-0,663
106; 9;PENNSYL;Republican;SHUSTER; 0,413; 0,226
106;10;PENNSYL;Republican;SHERWOOD  D; 0,480;-0,087
106;11;PENNSYL;Democrat;KANJORSKI;-0,308; 0,459
106;12;PENNSYL;Democrat;MURTHA;-0,237; 0,583
106;13;PENNSYL;Democrat;HOEFFEL  JO;-0,322;-0,223
106;14;PENNSYL;Democrat;COYNE  WILL;-0,485;-0,255
106;15;PENNSYL;Republican;TOOMEY  PAT; 0,827;-0,077
106;16;PENNSYL;Republican;PITTS; 0,679; 0,000
106;17;PENNSYL;Republican;GEKAS; 0,474;-0,108
106;18;PENNSYL;Democrat;DOYLE;-0,249; 0,358
106;19;PENNSYL;Republican;GOODLING; 0,375;-0,168
106;20;PENNSYL;Democrat;MASCARA;-0,256; 0,485
106;21;PENNSYL;Republican;ENGLISH; 0,465;-0,306
106; 1;RHODE I;Democrat;KENNEDY;-0,403;-0,041
106; 2;RHODE I;Democrat;WEYGAND;-0,313; 0,224
106; 1;SOUTH C;Republican;SANFORD; 0,929;-0,369
106; 2;SOUTH C;Republican;SPENCE; 0,391; 0,134
106; 3;SOUTH C;Republican;GRAHAM; 0,504; 0,128
106; 4;SOUTH C;Republican;DEMINT  JIM; 0,733; 0,000
106; 5;SOUTH C;Democrat;SPRATT;-0,263; 0,306
106; 6;SOUTH C;Democrat;CLYBURN;-0,470; 0,318
106; 1;SOUTH D;Republican;THUNE; 0,376; 0,208
106; 1;TENNESS;Republican;JENKINS; 0,453; 0,383
106; 2;TENNESS;Republican;DUNCAN  JR.; 0,739; 0,224
106; 3;TENNESS;Republican;WAMP; 0,573; 0,072
106; 4;TENNESS;Republican;HILLEARY; 0,641; 0,280
106; 5;TENNESS;Democrat;CLEMENT;-0,204; 0,364
106; 6;TENNESS;Democrat;GORDON;-0,189; 0,360
106; 7;TENNESS;Republican;BRYANT; 0,522; 0,226
106; 8;TENNESS;Democrat;TANNER;-0,182; 0,750
106; 9;TENNESS;Democrat;FORD;-0,389; 0,263
106; 1;TEXAS;Democrat;SANDLIN;-0,243; 0,555
106; 2;TEXAS;Democrat;TURNER;-0,179; 0,605
106; 3;TEXAS;Republican;JOHNSON  SA; 0,683; 0,421
106; 4;TEXAS;Democrat;HALL  RALPH; 0,088; 1,008
106; 5;TEXAS;Republican;SESSIONS; 0,693; 0,184
106; 6;TEXAS;Republican;BARTON; 0,637; 0,204
106; 7;TEXAS;Republican;ARCHER; 0,535; 0,475
106; 8;TEXAS;Republican;BRADY; 0,600; 0,216
106; 9;TEXAS;Democrat;LAMPSON;-0,238; 0,270
106;10;TEXAS;Democrat;DOGGETT;-0,407;-0,246
106;11;TEXAS;Democrat;EDWARDS  CH;-0,217; 0,530
106;12;TEXAS;Republican;GRANGER; 0,549;-0,105
106;13;TEXAS;Republican;THORNBERRY; 0,651; 0,244
106;14;TEXAS;Republican;PAUL; 0,888;-0,374
106;15;TEXAS;Democrat;HINOJOSA;-0,303; 0,195
106;16;TEXAS;Democrat;REYES;-0,286; 0,335
106;17;TEXAS;Democrat;STENHOLM;-0,104; 1,050
106;18;TEXAS;Democrat;JACKSON-LEE;-0,434; 0,044
106;19;TEXAS;Republican;COMBEST; 0,469; 0,634
106;20;TEXAS;Democrat;GONZALEZ;-0,318;-0,003
106;21;TEXAS;Republican;SMITH  LAMA; 0,512; 0,123
106;22;TEXAS;Republican;DELAY; 0,629; 0,095
106;23;TEXAS;Republican;BONILLA; 0,504; 0,104
106;24;TEXAS;Democrat;FROST;-0,299; 0,290
106;25;TEXAS;Democrat;BENTSEN;-0,288; 0,127
106;26;TEXAS;Republican;ARMEY; 0,647;-0,069
106;27;TEXAS;Democrat;ORTIZ;-0,249; 0,644
106;28;TEXAS;Democrat;RODRIGUEZ;-0,361; 0,170
106;29;TEXAS;Democrat;GREEN  GENE;-0,321; 0,507
106;30;TEXAS;Democrat;JOHNSON  ED;-0,476; 0,262
106; 1;UTAH;Republican;HANSEN; 0,503; 0,208
106; 2;UTAH;Republican;COOK; 0,462;-0,101
106; 3;UTAH;Republican;CANNON; 0,715; 0,017
106; 1;VERMONT;Other;SANDERS;-0,506;-0,247
106; 1;VIRGINI;Republican;BATEMAN; 0,290; 0,232
106; 2;VIRGINI;Democrat;PICKETT;-0,176; 0,755
106; 3;VIRGINI;Democrat;SCOTT;-0,462; 0,120
106; 4;VIRGINI;Democrat;SISISKY;-0,112; 0,435
106; 5;VIRGINI;Democrat;GOODE; 0,127; 0,992
106; 5;VIRGINI;Other;GOODE; 0,620; 0,670
106; 6;VIRGINI;Republican;GOODLATTE; 0,583; 0,192
106; 7;VIRGINI;Republican;BLILEY; 0,467;-0,035
106; 8;VIRGINI;Democrat;MORAN;-0,271;-0,193
106; 9;VIRGINI;Democrat;BOUCHER;-0,241; 0,216
106;10;VIRGINI;Republican;WOLF; 0,389;-0,122
106;11;VIRGINI;Republican;DAVIS  THOM; 0,431;-0,534
106; 1;WASHING;Democrat;INSLEE  JAY;-0,278;-0,152
106; 2;WASHING;Republican;METCALF; 0,517;-0,253
106; 3;WASHING;Democrat;BAIRD  BRIA;-0,468; 0,459
106; 4;WASHING;Republican;HASTINGS; 0,557; 0,224
106; 5;WASHING;Republican;NETHERCUTT; 0,463; 0,030
106; 6;WASHING;Democrat;DICKS;-0,295; 0,104
106; 7;WASHING;Democrat;MCDERMOTT;-0,655;-0,090
106; 8;WASHING;Republican;DUNN; 0,497;-0,318
106; 9;WASHING;Democrat;SMITH  ADAM;-0,236;-0,088
106; 1;WEST VI;Democrat;MOLLOHAN;-0,288; 0,683
106; 2;WEST VI;Democrat;WISE;-0,301; 0,382
106; 3;WEST VI;Democrat;RAHALL;-0,321; 0,643
106; 1;WISCONS;Republican;RYAN  PAUL; 0,709;-0,274
106; 2;WISCONS;Democrat;BALDWIN  TA;-0,554;-0,137
106; 3;WISCONS;Democrat;KIND;-0,269;-0,089
106; 4;WISCONS;Democrat;KLECZKA;-0,340;-0,017
106; 5;WISCONS;Democrat;BARRETT  TH;-0,424;-0,488
106; 6;WISCONS;Republican;PETRI; 0,537;-0,014
106; 7;WISCONS;Democrat;OBEY;-0,448; 0,107
106; 8;WISCONS;Republican;GREEN  MARK; 0,648;-0,264
106; 9;WISCONS;Republican;SENSENBRENN; 0,920;-0,489
106; 1;WYOMING;Republican;CUBIN; 0,617; 0,331
107; 0;USA;Republican;BUSH; 0,957;-0,291
107; 1;ALABAMA;Republican;CALLAHAN; 0,412; 0,266
107; 2;ALABAMA;Republican;EVERETT; 0,510; 0,525
107; 3;ALABAMA;Republican;RILEY; 0,498; 0,580
107; 4;ALABAMA;Republican;ADERHOLT; 0,487; 0,499
107; 5;ALABAMA;Democrat;CRAMER;-0,114; 0,630
107; 6;ALABAMA;Republican;BACHUS; 0,533; 0,166
107; 7;ALABAMA;Democrat;HILLIARD;-0,508; 0,678
107; 1;ALASKA;Republican;YOUNG  DON; 0,406; 0,128
107; 1;ARIZONA;Republican;FLAKE; 0,973; 0,113
107; 2;ARIZONA;Democrat;PASTOR;-0,422; 0,133
107; 3;ARIZONA;Republican;STUMP; 0,702; 0,257
107; 4;ARIZONA;Republican;SHADEGG; 0,858; 0,109
107; 5;ARIZONA;Republican;KOLBE; 0,451;-0,548
107; 6;ARIZONA;Republican;HAYWORTH; 0,694; 0,064
107; 1;ARKANSA;Democrat;BERRY;-0,270; 0,926
107; 2;ARKANSA;Democrat;SNYDER;-0,257; 0,072
107; 3;ARKANSA;Republican;HUTCHINSON; 0,467; 0,032
107; 3;ARKANSA;Republican;BOOZMAN; 0,514; 0,203
107; 4;ARKANSA;Democrat;ROSS;-0,218; 0,671
107; 1;CALIFOR;Democrat;THOMPSON  M;-0,404; 0,455
107; 2;CALIFOR;Republican;HERGER; 0,662; 0,288
107; 3;CALIFOR;Republican;OSE  DOUG; 0,448;-0,449
107; 4;CALIFOR;Republican;DOOLITTLE; 0,631; 0,170
107; 5;CALIFOR;Democrat;MATSUI;-0,374;-0,079
107; 6;CALIFOR;Democrat;WOOLSEY;-0,555;-0,581
107; 7;CALIFOR;Democrat;MILLER  GEO;-0,605;-0,232
107; 8;CALIFOR;Democrat;PELOSI;-0,474;-0,346
107; 9;CALIFOR;Democrat;LEE;-0,694;-0,672
107;10;CALIFOR;Democrat;TAUSCHER;-0,277;-0,199
107;11;CALIFOR;Republican;POMBO; 0,527; 0,459
107;12;CALIFOR;Democrat;LANTOS;-0,375;-0,094
107;13;CALIFOR;Democrat;STARK;-0,677;-0,533
107;14;CALIFOR;Democrat;ESHOO;-0,386;-0,528
107;15;CALIFOR;Democrat;HONDA;-0,523;-0,532
107;16;CALIFOR;Democrat;LOFGREN;-0,407;-0,568
107;17;CALIFOR;Democrat;FARR;-0,452;-0,266
107;18;CALIFOR;Democrat;CONDIT;-0,197; 0,562
107;19;CALIFOR;Republican;RADANOVICH; 0,639; 0,129
107;20;CALIFOR;Democrat;DOOLEY;-0,164; 0,085
107;21;CALIFOR;Republican;THOMAS  WIL; 0,453;-0,271
107;22;CALIFOR;Democrat;CAPPS  LOIS;-0,350;-0,311
107;23;CALIFOR;Republican;GALLEGLY; 0,519; 0,057
107;24;CALIFOR;Democrat;SHERMAN;-0,320;-0,204
107;25;CALIFOR;Republican;MCKEON; 0,554; 0,090
107;26;CALIFOR;Democrat;BERMAN;-0,380;-0,360
107;27;CALIFOR;Democrat;SCHIFF;-0,303;-0,199
107;28;CALIFOR;Republican;DREIER  DAV; 0,582; 0,012
107;29;CALIFOR;Democrat;WAXMAN;-0,471;-0,398
107;30;CALIFOR;Democrat;BECERRA;-0,512;-0,297
107;31;CALIFOR;Democrat;SOLIS;-0,509;-0,387
107;32;CALIFOR;Democrat;WATSON;-0,519;-0,476
107;33;CALIFOR;Democrat;ROYBAL-ALLA;-0,474;-0,349
107;34;CALIFOR;Democrat;NAPOLITANO;-0,390;-0,157
107;35;CALIFOR;Democrat;WATERS;-0,653;-0,031
107;36;CALIFOR;Democrat;HARMAN;-0,235;-0,102
107;37;CALIFOR;Democrat;MILLENDER-M;-0,433;-0,206
107;38;CALIFOR;Republican;HORN; 0,273;-0,765
107;39;CALIFOR;Republican;ROYCE; 0,891;-0,219
107;40;CALIFOR;Republican;LEWIS  JERR; 0,473; 0,033
107;41;CALIFOR;Republican;MILLER  GAR; 0,662; 0,075
107;42;CALIFOR;Democrat;BACA  JOE;-0,298; 0,275
107;43;CALIFOR;Republican;CALVERT; 0,470; 0,159
107;44;CALIFOR;Republican;BONO  MARY; 0,553;-0,347
107;45;CALIFOR;Republican;ROHRABACHER; 0,803;-0,109
107;46;CALIFOR;Democrat;SANCHEZ;-0,362; 0,076
107;47;CALIFOR;Republican;COX  CHRIST; 0,663;-0,072
107;48;CALIFOR;Republican;ISSA; 0,596;-0,066
107;49;CALIFOR;Democrat;DAVIS;-0,321;-0,242
107;50;CALIFOR;Democrat;FILNER;-0,643; 0,152
107;51;CALIFOR;Republican;CUNNINGHAM; 0,484; 0,099
107;52;CALIFOR;Republican;HUNTER; 0,582; 0,193
107; 1;COLORAD;Democrat;DEGETTE;-0,457;-0,423
107; 2;COLORAD;Democrat;UDALL  MARK;-0,450; 0,185
107; 3;COLORAD;Republican;MCINNIS; 0,543; 0,084
107; 4;COLORAD;Republican;SCHAFFER  B; 0,870; 0,493
107; 5;COLORAD;Republican;HEFLEY; 0,758; 0,442
107; 6;COLORAD;Republican;TANCREDO  T; 0,861; 0,000
107; 1;CONNECT;Democrat;LARSON  JOH;-0,386;-0,131
107; 2;CONNECT;Republican;SIMMONS; 0,291;-0,652
107; 3;CONNECT;Democrat;DELAURO;-0,416;-0,111
107; 4;CONNECT;Republican;SHAYS; 0,297;-0,969
107; 5;CONNECT;Democrat;MALONEY;-0,226;-0,043
107; 6;CONNECT;Republican;JOHNSON  NA; 0,229;-0,553
107; 1;DELAWAR;Republican;CASTLE; 0,430;-0,875
107; 1;FLORIDA;Republican;SCARBOROUGH; 0,810;-0,492
107; 1;FLORIDA;Republican;MILLER; 0,755; 0,358
107; 2;FLORIDA;Democrat;BOYD;-0,161; 0,449
107; 3;FLORIDA;Democrat;BROWN  CORR;-0,409; 0,112
107; 4;FLORIDA;Republican;CRENSHAW; 0,564;-0,087
107; 5;FLORIDA;Democrat;THURMAN;-0,363; 0,293
107; 6;FLORIDA;Republican;STEARNS; 0,688; 0,219
107; 7;FLORIDA;Republican;MICA; 0,590; 0,143
107; 8;FLORIDA;Republican;KELLER; 0,635; 0,005
107; 9;FLORIDA;Republican;BILIRAKIS; 0,452; 0,012
107;10;FLORIDA;Republican;YOUNG  BILL; 0,440;-0,049
107;11;FLORIDA;Democrat;DAVIS;-0,258; 0,045
107;12;FLORIDA;Republican;PUTNAM; 0,627;-0,023
107;13;FLORIDA;Republican;MILLER; 0,642;-0,657
107;14;FLORIDA;Republican;GOSS; 0,543;-0,286
107;15;FLORIDA;Republican;WELDON; 0,629; 0,099
107;16;FLORIDA;Republican;FOLEY; 0,448;-0,436
107;17;FLORIDA;Democrat;MEEK;-0,421;-0,075
107;18;FLORIDA;Republican;ROS-LEHTINE; 0,385;-0,230
107;19;FLORIDA;Democrat;WEXLER;-0,375;-0,234
107;20;FLORIDA;Democrat;DEUTSCH;-0,329;-0,113
107;21;FLORIDA;Republican;DIAZ-BALART; 0,397;-0,188
107;22;FLORIDA;Republican;SHAW; 0,366;-0,145
107;23;FLORIDA;Democrat;HASTINGS;-0,565; 0,234
107; 1;GEORGIA;Republican;KINGSTON; 0,610; 0,528
107; 2;GEORGIA;Democrat;BISHOP;-0,260; 0,505
107; 3;GEORGIA;Republican;COLLINS; 0,653; 0,424
107; 4;GEORGIA;Democrat;MCKINNEY;-0,556;-0,735
107; 5;GEORGIA;Democrat;LEWIS  JOHN;-0,590;-0,204
107; 6;GEORGIA;Republican;ISAKSON  JO; 0,534;-0,207
107; 7;GEORGIA;Republican;BARR; 0,702; 0,294
107; 8;GEORGIA;Republican;CHAMBLISS; 0,437; 0,352
107; 9;GEORGIA;Republican;DEAL; 0,691; 0,233
107;10;GEORGIA;Republican;NORWOOD; 0,640; 0,487
107;11;GEORGIA;Republican;LINDER; 0,705; 0,104
107; 1;HAWAII;Democrat;ABERCROMBIE;-0,427;-0,002
107; 2;HAWAII;Democrat;MINK;-0,492;-0,091
107; 1;IDAHO;Republican;OTTER; 0,799; 0,192
107; 2;IDAHO;Republican;SIMPSON  MI; 0,496; 0,053
107; 1;ILLINOI;Democrat;RUSH;-0,483;-0,300
107; 2;ILLINOI;Democrat;JACKSON;-0,556;-0,642
107; 3;ILLINOI;Democrat;LIPINSKI;-0,177; 0,473
107; 4;ILLINOI;Democrat;GUTIERREZ;-0,490;-0,239
107; 5;ILLINOI;Democrat;BLAGOJEVICH;-0,303;-0,227
107; 6;ILLINOI;Republican;HYDE; 0,401;-0,019
107; 7;ILLINOI;Democrat;DAVIS;-0,502;-0,455
107; 8;ILLINOI;Republican;CRANE; 0,817;-0,128
107; 9;ILLINOI;Democrat;SCHAKOWSKY;-0,605;-0,270
107;10;ILLINOI;Republican;KIRK; 0,439;-0,859
107;11;ILLINOI;Republican;WELLER; 0,509;-0,157
107;12;ILLINOI;Democrat;COSTELLO;-0,339; 0,869
107;13;ILLINOI;Republican;BIGGERT  JU; 0,590;-0,765
107;14;ILLINOI;Republican;HASTERT; 0,561; 0,107
107;15;ILLINOI;Republican;JOHNSON; 0,229;-0,221
107;16;ILLINOI;Republican;MANZULLO; 0,654; 0,087
107;17;ILLINOI;Democrat;EVANS  LANE;-0,435;-0,129
107;18;ILLINOI;Republican;LAHOOD; 0,392;-0,179
107;19;ILLINOI;Democrat;PHELPS  DAV;-0,201; 0,754
107;20;ILLINOI;Republican;SHIMKUS; 0,526; 0,159
107; 1;INDIANA;Democrat;VISCLOSKY;-0,415; 0,483
107; 2;INDIANA;Republican;PENCE; 0,790; 0,077
107; 3;INDIANA;Democrat;ROEMER;-0,175; 0,351
107; 4;INDIANA;Republican;SOUDER; 0,637;-0,148
107; 5;INDIANA;Republican;BUYER; 0,567; 0,227
107; 6;INDIANA;Republican;BURTON; 0,706; 0,144
107; 7;INDIANA;Republican;KERNS; 0,801; 0,290
107; 8;INDIANA;Republican;HOSTETTLER; 0,792; 0,260
107; 9;INDIANA;Democrat;HILL  BARON;-0,152; 0,383
